setembro-Noroeste Rio Grandense-Carazinho-furto,1
outubro-Noroeste Rio Grandense-Carazinho-furto,1
novembro-Noroeste Rio Grandense-Carazinho-estelionato,1
dezembro-Noroeste Rio Grandense-Carazinho-furto,1
janeiro-Noroeste Rio Grandense-Frederico Westphalen-estelionato,1
janeiro-Noroeste Rio Grandense-Frederico Westphalen-furto,6
fevereiro-Noroeste Rio Grandense-Frederico Westphalen-furto,7
marco-Noroeste Rio Grandense-Frederico Westphalen-estelionato,1
marco-Noroeste Rio Grandense-Frederico Westphalen-furto,10
marco-Noroeste Rio Grandense-Frederico Westphalen-homicidio,2
abril-Noroeste Rio Grandense-Frederico Westphalen-furto,4
abril-Noroeste Rio Grandense-Frederico Westphalen-roubo,1
maio-Noroeste Rio Grandense-Frederico Westphalen-furto,9
junho-Noroeste Rio Grandense-Frederico Westphalen-estelionato,6
junho-Noroeste Rio Grandense-Frederico Westphalen-furto,5
julho-Noroeste Rio Grandense-Frederico Westphalen-furto,10
julho-Noroeste Rio Grandense-Frederico Westphalen-homicidio,1
agosto-Noroeste Rio Grandense-Frederico Westphalen-estelionato,1
agosto-Noroeste Rio Grandense-Frederico Westphalen-furto,6
setembro-Noroeste Rio Grandense-Frederico Westphalen-trafico de drogas,1
setembro-Noroeste Rio Grandense-Frederico Westphalen-furto,14
outubro-Noroeste Rio Grandense-Frederico Westphalen-furto,5
novembro-Noroeste Rio Grandense-Frederico Westphalen-furto,3
novembro-Noroeste Rio Grandense-Frederico Westphalen-roubo,1
dezembro-Noroeste Rio Grandense-Frederico Westphalen-furto,3
dezembro-Noroeste Rio Grandense-Frederico Westphalen-homicidio,1
janeiro-Noroeste Rio Grandense-Cruz Alta-furto,3
marco-Noroeste Rio Grandense-Cruz Alta-furto,1
abril-Noroeste Rio Grandense-Cruz Alta-furto,1
maio-Noroeste Rio Grandense-Cruz Alta-furto,4
julho-Noroeste Rio Grandense-Cruz Alta-furto,1
outubro-Noroeste Rio Grandense-Cruz Alta-furto,1
novembro-Noroeste Rio Grandense-Cruz Alta-furto,3
janeiro-Metropolitana de Porto Alegre-Montenegro-estelionato,2
fevereiro-Metropolitana de Porto Alegre-Montenegro-furto,2
julho-Metropolitana de Porto Alegre-Montenegro-furto,1
setembro-Metropolitana de Porto Alegre-Montenegro-furto,1
setembro-Metropolitana de Porto Alegre-Montenegro-roubo,1
dezembro-Metropolitana de Porto Alegre-Montenegro-furto,1
janeiro-Metropolitana de Porto Alegre-Porto Alegre-posse de drogas,13
janeiro-Metropolitana de Porto Alegre-Porto Alegre-trafico de drogas,5
janeiro-Metropolitana de Porto Alegre-Porto Alegre-estelionato,14
janeiro-Metropolitana de Porto Alegre-Porto Alegre-furto,8
janeiro-Metropolitana de Porto Alegre-Porto Alegre-furto,224
janeiro-Metropolitana de Porto Alegre-Porto Alegre-homicidio,5
janeiro-Metropolitana de Porto Alegre-Porto Alegre-roubo,20
janeiro-Metropolitana de Porto Alegre-Porto Alegre-roubo,236
fevereiro-Metropolitana de Porto Alegre-Porto Alegre-posse de drogas,8
fevereiro-Metropolitana de Porto Alegre-Porto Alegre-trafico de drogas,6
fevereiro-Metropolitana de Porto Alegre-Porto Alegre-estelionato,24
fevereiro-Metropolitana de Porto Alegre-Porto Alegre-extorsao,1
fevereiro-Metropolitana de Porto Alegre-Porto Alegre-furto,15
fevereiro-Metropolitana de Porto Alegre-Porto Alegre-furto,249
fevereiro-Metropolitana de Porto Alegre-Porto Alegre-homicidio,4
fevereiro-Metropolitana de Porto Alegre-Porto Alegre-roubo,17
fevereiro-Metropolitana de Porto Alegre-Porto Alegre-roubo,210
marco-Metropolitana de Porto Alegre-Porto Alegre-posse de drogas,9
marco-Metropolitana de Porto Alegre-Porto Alegre-trafico de drogas,8
marco-Metropolitana de Porto Alegre-Porto Alegre-estelionato,25
marco-Metropolitana de Porto Alegre-Porto Alegre-furto,13
marco-Metropolitana de Porto Alegre-Porto Alegre-furto,252
marco-Metropolitana de Porto Alegre-Porto Alegre-homicidio,7
marco-Metropolitana de Porto Alegre-Porto Alegre-latrocinio,1
marco-Metropolitana de Porto Alegre-Porto Alegre-roubo,13
marco-Metropolitana de Porto Alegre-Porto Alegre-roubo,241
abril-Metropolitana de Porto Alegre-Porto Alegre-posse de drogas,6
abril-Metropolitana de Porto Alegre-Porto Alegre-trafico de drogas,5
abril-Metropolitana de Porto Alegre-Porto Alegre-estelionato,30
abril-Metropolitana de Porto Alegre-Porto Alegre-extorsao,1
abril-Metropolitana de Porto Alegre-Porto Alegre-furto,11
abril-Metropolitana de Porto Alegre-Porto Alegre-furto,236
abril-Metropolitana de Porto Alegre-Porto Alegre-homicidio,5
abril-Metropolitana de Porto Alegre-Porto Alegre-roubo,24
abril-Metropolitana de Porto Alegre-Porto Alegre-roubo,208
maio-Metropolitana de Porto Alegre-Porto Alegre-posse de drogas,2
maio-Metropolitana de Porto Alegre-Porto Alegre-trafico de drogas,7
maio-Metropolitana de Porto Alegre-Porto Alegre-estelionato,7
maio-Metropolitana de Porto Alegre-Porto Alegre-furto,19
maio-Metropolitana de Porto Alegre-Porto Alegre-furto,231
maio-Metropolitana de Porto Alegre-Porto Alegre-homicidio,7
maio-Metropolitana de Porto Alegre-Porto Alegre-roubo,26
maio-Metropolitana de Porto Alegre-Porto Alegre-roubo,177
junho-Metropolitana de Porto Alegre-Porto Alegre-posse de drogas,7
junho-Metropolitana de Porto Alegre-Porto Alegre-trafico de drogas,8
junho-Metropolitana de Porto Alegre-Porto Alegre-estelionato,21
junho-Metropolitana de Porto Alegre-Porto Alegre-extorsao,1
junho-Metropolitana de Porto Alegre-Porto Alegre-furto,12
junho-Metropolitana de Porto Alegre-Porto Alegre-furto,212
junho-Metropolitana de Porto Alegre-Porto Alegre-homicidio,2
junho-Metropolitana de Porto Alegre-Porto Alegre-roubo,17
junho-Metropolitana de Porto Alegre-Porto Alegre-roubo,211
julho-Metropolitana de Porto Alegre-Porto Alegre-posse de drogas,7
julho-Metropolitana de Porto Alegre-Porto Alegre-trafico de drogas,17
julho-Metropolitana de Porto Alegre-Porto Alegre-estelionato,18
julho-Metropolitana de Porto Alegre-Porto Alegre-extorsao,1
julho-Metropolitana de Porto Alegre-Porto Alegre-furto,12
julho-Metropolitana de Porto Alegre-Porto Alegre-furto,243
julho-Metropolitana de Porto Alegre-Porto Alegre-homicidio,5
julho-Metropolitana de Porto Alegre-Porto Alegre-roubo,25
julho-Metropolitana de Porto Alegre-Porto Alegre-roubo,174
agosto-Metropolitana de Porto Alegre-Porto Alegre-posse de drogas,5
agosto-Metropolitana de Porto Alegre-Porto Alegre-trafico de drogas,4
agosto-Metropolitana de Porto Alegre-Porto Alegre-estelionato,19
agosto-Metropolitana de Porto Alegre-Porto Alegre-furto,12
agosto-Metropolitana de Porto Alegre-Porto Alegre-furto,293
agosto-Metropolitana de Porto Alegre-Porto Alegre-homicidio,7
agosto-Metropolitana de Porto Alegre-Porto Alegre-roubo,23
agosto-Metropolitana de Porto Alegre-Porto Alegre-roubo,251
setembro-Metropolitana de Porto Alegre-Porto Alegre-posse de drogas,6
setembro-Metropolitana de Porto Alegre-Porto Alegre-trafico de drogas,9
setembro-Metropolitana de Porto Alegre-Porto Alegre-estelionato,19
setembro-Metropolitana de Porto Alegre-Porto Alegre-extorsao,1
setembro-Metropolitana de Porto Alegre-Porto Alegre-furto,15
setembro-Metropolitana de Porto Alegre-Porto Alegre-furto,313
setembro-Metropolitana de Porto Alegre-Porto Alegre-homicidio,5
setembro-Metropolitana de Porto Alegre-Porto Alegre-roubo,27
setembro-Metropolitana de Porto Alegre-Porto Alegre-roubo,164
outubro-Metropolitana de Porto Alegre-Porto Alegre-posse de drogas,6
outubro-Metropolitana de Porto Alegre-Porto Alegre-trafico de drogas,4
outubro-Metropolitana de Porto Alegre-Porto Alegre-estelionato,10
outubro-Metropolitana de Porto Alegre-Porto Alegre-furto,14
outubro-Metropolitana de Porto Alegre-Porto Alegre-furto,306
outubro-Metropolitana de Porto Alegre-Porto Alegre-homicidio,8
outubro-Metropolitana de Porto Alegre-Porto Alegre-latrocinio,1
outubro-Metropolitana de Porto Alegre-Porto Alegre-roubo,19
outubro-Metropolitana de Porto Alegre-Porto Alegre-roubo,191
novembro-Metropolitana de Porto Alegre-Porto Alegre-posse de drogas,8
novembro-Metropolitana de Porto Alegre-Porto Alegre-trafico de drogas,9
novembro-Metropolitana de Porto Alegre-Porto Alegre-estelionato,17
novembro-Metropolitana de Porto Alegre-Porto Alegre-extorsao,2
novembro-Metropolitana de Porto Alegre-Porto Alegre-furto,11
novembro-Metropolitana de Porto Alegre-Porto Alegre-furto,246
novembro-Metropolitana de Porto Alegre-Porto Alegre-homicidio,8
novembro-Metropolitana de Porto Alegre-Porto Alegre-roubo,30
novembro-Metropolitana de Porto Alegre-Porto Alegre-roubo,176
dezembro-Metropolitana de Porto Alegre-Porto Alegre-posse de drogas,6
dezembro-Metropolitana de Porto Alegre-Porto Alegre-trafico de drogas,12
dezembro-Metropolitana de Porto Alegre-Porto Alegre-estelionato,19
dezembro-Metropolitana de Porto Alegre-Porto Alegre-extorsao,1
dezembro-Metropolitana de Porto Alegre-Porto Alegre-furto,17
dezembro-Metropolitana de Porto Alegre-Porto Alegre-furto,232
dezembro-Metropolitana de Porto Alegre-Porto Alegre-homicidio,7
dezembro-Metropolitana de Porto Alegre-Porto Alegre-roubo,22
dezembro-Metropolitana de Porto Alegre-Porto Alegre-roubo,155
janeiro-Sudeste Rio Grandense-Serras de Sudeste-furto,3
fevereiro-Sudeste Rio Grandense-Serras de Sudeste-furto,4
marco-Sudeste Rio Grandense-Serras de Sudeste-estelionato,2
marco-Sudeste Rio Grandense-Serras de Sudeste-furto,9
abril-Sudeste Rio Grandense-Serras de Sudeste-furto,4
abril-Sudeste Rio Grandense-Serras de Sudeste-roubo,1
maio-Sudeste Rio Grandense-Serras de Sudeste-estelionato,1
maio-Sudeste Rio Grandense-Serras de Sudeste-furto,2
maio-Sudeste Rio Grandense-Serras de Sudeste-roubo,1
junho-Sudeste Rio Grandense-Serras de Sudeste-furto,1
julho-Sudeste Rio Grandense-Serras de Sudeste-furto,1
